CO_CNES;CO_IBGE;NO_FANTASIA;ESTADO;MUNICIPIO;CO_CEP;NO_BAIRRO;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NU_LATITUDE;NU_LONGITUDE
7438729;5208707;CAPC GASTROCLINICA;GO;GOIANIA;74110030;SETOR OESTE;AVENIDA B;377;QD E1 LT 38;-16.67952639284964;-49.27011966705322
6875866;5208707;VIVENTI HOME CARE;GO;GOIANIA;74670300;SETOR SANTA GENOVEVA;RUA DA PATRIA;74;QD 68 LT 21 CASA 2;-16.6615676;-49.3290664
6875920;5208707;FISIO QUALI CLINICA DE FISIOTERAPIA;GO;GOIANIA;74330200;JARDIM EUROPA;AV INGLATERRA;77;QD 131 LT 14;-16.717055850399472;-49.31020259857178
7302878;5208707;DOCTUS PREMIER ODONTOLOGIA;GO;GOIANIA;74465100;JARDIM NOVA ESPERANC;AVENIDA CENTRAL;357;QD 67A LT 45;-16.642503539542712;-49.31084632873535
7303491;5208707;SESC SAUDE;GO;GOIANIA;74030090;SETOR CENTRAL;RUA 19;260;;-16.677758668175326;-49.253597259521484
7304188;5208707;UPA DR JOAO BATISTA DE SOUSA JUNIOR UPA ITAIPU;GO;GOIANIA;74356002;RESIDENCIAL ITAIPU;AVENIDA RIO VERMELHO;S/N;QD 14 LT 01;-16.6835550996493;-49.2572021484375
7281943;5208707;LHF SERVICOS MEDICOS S S LTDA;GO;GOIANIA;74605040;SETOR UNIVERSITARIO;QUINTA AVENIDA;180;SALA 2;-16.68071857003133;-49.24100160598755
7282117;5208707;LUCIANA FERREIRA DE PAIVA MASSON;GO;GOIANIA;74075480;SETOR AEROPORTO;RUA 32 A;182;QD 44A LT 03;-16.673812061107302;-49.27492618560791
7537484;5208707;MAIS ODONTO;GO;GOIANIA;74525010;CAMPINAS;RUA SENADOR JAIME;731;QD 43 LT 9;-16.671797615695198;-49.286298751831055
7537948;5208707;KELLY CRISTINA PENNA SERIQUE;GO;GOIANIA;74535350;SETOR COIMBRA;RUA 250;141;QD 27 LT 27;-16.68149964760288;-49.28187847137451
7540140;5208707;ANGIO ESTETICA;GO;GOIANIA;74120010;SETOR OESTE;RUA 9;547;QD F3 LT 48;-16.69058457860325;-49.26621437072754
7540248;5208707;ANA CAROLINA STACCIARINI E BANDEIRA;GO;GOIANIA;74175020;SETOR MARISTA;ALAMEDA RICARDO PARANHOS;295;QD 243A LT 1E SL110;-16.700470630411605;-49.25627946853638
7540515;5208707;FERNANDA PAULA LEITE OLIVEIRA;GO;GOIANIA;74210005;SETOR OESTE;AVENIDA T 2 ED FOCUS BUSINESS CENTER;471;QD 91 LT 01 03;-16.693754953437143;-49.2798775434494
7540655;5208707;NELIA MARIA FERREIRA SANTANA;GO;GOIANIA;74070040;SETOR AEROPORTO;AVENIDA REPUBLICA DO LIBANO;242;QD 64A LT 26;-16.677121461088518;-49.2676305770874
7525028;5208707;FLAVIA ARCARI;GO;GOIANIA;74370010;SETOR RIO FORMOSO;AV GENESIO DO CARMO;638;QD 36 LT 36A;-16.722193482362286;-49.334460496902466
7525141;5208707;NELSON GONCALVES TAQUARY;GO;GOIANIA;74473130;VILA FINSOCIAL;RUA VF17;231;QD 12 LT 1;-16.617121998729193;-49.315513372421265
7525370;5208707;ALINE DE SOUSA PIRES;GO;GOIANIA;74175100;SETOR MARISTA;ALAMEDA CORONEL EUGENIO JARDIM;312;QD 218 LT 13;-16.70478662561812;-49.260313510894775
7525575;5208707;ORCELO VITOR DE SIQUEIRA CESAR;GO;GOIANIA;74603020;LESTE UNIVERSITARIO;DECIMA AVENIDA;40;QD 98 LT 16;-16.67993748926915;-49.24527704715729
7526016;5208707;HELAINE ZANE SANTANA;GO;GOIANIA;74210025;SETOR BUENO;AV T1;1433;QD 67 LT 21;-16.694160880937712;-49.27642822265625
7526385;5208707;FERNANDA ALMEIDA RODRIGUES;GO;GOIANIA;74150130;SETOR MARISTA;RUA 9;2338;QD 21 LT 21;-16.680348584804854;-49.26896095275879
7527063;5208707;RAFAEL MARTINS DE SA;GO;GOIANIA;74435220;DOS AEROVIARIOS;RUA 14;194;QD 3 LT 12 22;-16.663760178499192;-49.30211305618286
7527217;5208707;JOSE VIEIRA DE SPINDULA FILHO;GO;GOIANIA;74525050;SETOR CAMPINAS;RUA BENJAMIM CONSTANT;881;QD 28 LT 15;-16.672414284910907;-49.291040897369385
7527381;5208707;POLLYANNA SILVA CACERES MELO;GO;GOIANIA;74805100;JARDIM PLANALTO;AV MARCONI;37;QD 7 LT 12;-16.71265792752506;-49.30106163024902
7527764;5208707;COM CENTRO ODONTOLOGICO MARISTA;GO;GOIANIA;74160010;SETOR MARISTA;AVENIDA 85;1271;QD 62 LT 18;-16.683349555439083;-49.25767421722412
7527926;5208707;CLINICA ODONTO SAUDE;GO;GOIANIA;74730360;JARDIM BRASIL;RUA X4;164;QD X7 LT 13;-16.695990113150803;-49.21308517456055
7528086;5208707;MARIANA CYPRIANO DE PAIVA GOMES;GO;GOIANIA;74525040;SETOR CAMPINAS;RUA SANTA LUZIA;256;QD 116 LT 1;-16.66920758328443;-49.28872346878052
7528094;5208707;NUZIA SARINA GOMES;GO;GOIANIA;74543040;SETOR DOS FUNCIONARI;RUA P16;1248;QD P109 LT 4;-16.676319810447666;-49.27874565124512
7528248;5208707;LARA CAMPOS JAIME CONSORTE;GO;GOIANIA;74115040;SETOR OESTE;RUA 1;928;QD B7 LT 79;-16.67923862483014;-49.263854026794434
7528809;5208707;BRUNO BARBOSA CAMPOS;GO;GOIANIA;74810100;JARDIM GOIAS;AV DEPUTADO JAMEL CECILIO;2496;QD B22 LT 4 7;-16.697675457663447;-49.25102233886719
7528833;5208707;LUCIANO ELIAS DA CRUZ PEREZ;GO;GOIANIA;74125904;SETOR OESTE;AV REPUBLICA DO LIBANO;2341;QD D7 LT 67 70;-16.675374269475633;-49.26812410354614
7528884;5208707;SOLEMAR ROSA DA CUNHA;GO;GOIANIA;74175100;SETOR MARISTA;ALAMEDA CORONEL EUGENIO JARDIM;312;QD 218 LT 13;-16.706389684703428;-49.260549545288086
7531524;5208707;PRO INTENSIVE HOME CARE;GO;GOIANIA;74535220;SETOR COIMBRA;RUA 231;378;QD 31 LT 8 C 2;-16.68517889114086;-49.27788734436035
7529309;5208707;DENISE GARROTE;GO;GOIANIA;74215060;SETOR BUENO;RUA T30;2281;QD 91 LT 17 SL 5;-16.689721323183765;-49.28848743438721
7529392;5208707;LUCIANA BANDEIRA CAMPOS DE OLIVEIRA;GO;GOIANIA;74120080;SETOR OESTE;RUA 18;S/N;QD B8 LT 12 16;-16.67666924831961;-49.25436973571777
7530986;5208707;CAMILA DE OLIVEIRA RIBEIRO;GO;GOIANIA;74610010;VILA SANTA ISABEL;AV ANHANGUERA;2392;QD K LT 24;-16.673585950944435;-49.253597259521484
7531745;5208707;GIVELTON COIMBRA DA LUZ FILHO;GO;GOIANIA;74063350;SETOR NORTE FERROVIA;AVENIDA CONTORNO;1529;SALA 32 34;-16.65625689545713;-49.25986289978027
7532873;5208707;HIGIPREV ODONTOLOGIA;GO;GOIANIA;74215240;SETOR BUENO;AVENIDA MUTIRAO;1932;QD 51 LT 13 14 S1;-16.702073725733506;-49.26610708236694
6889948;5208707;RODRIGO LEONARDO DE LIMA;GO;GOIANIA;74810100;JARDIM GOIAS;AVENIDA DEPUTADO JAMEL CECILIO;2496;Q B22 L 4E;-16.698764757790286;-49.2482328414917
6891624;5208707;CARLO CANDIDO CAMILO;GO;GOIANIA;74125170;SETOR OESTE;RUA 17;350;QD L16 LT 13 SL 01;-16.689125263594455;-49.27119255065918
6891985;5208707;FUNDACAO JAIME CAMARA UNIDADE MOVEL DE OFTALMOLOGIA;GO;GOIANIA;74835130;SETOR SERRINHA;AV THOMAS EDSON;400;QD 7 BL B PISO II;-16.722820263989927;-49.266321659088135
7528027;5208707;FABRICIO ROQUE PERSONE;GO;GOIANIA;74043011;SETOR CENTRAL;AV ANHANGUERA;4335;QD 62 LT 156;-16.673606506424825;-49.2542839050293
6843158;5208707;ALVARO BARBOSA JACOMO;GO;GOIANIA;74053010;SETOR CENTRAL;AVENIDA GOIAS;625;QD 9 LT 67;-16.677779223207295;-49.25696611404419
6835740;5208707;ADRIANA APARECIDA DA SILVA;GO;GOIANIA;74125020;SETOR OESTE;AV R 1;S/N;QD R 4 LT 5;-16.677964218395594;-49.27711486816406
6835767;5208707;AMIN RASSI;GO;GOIANIA;74110030;SETOR OESTE;AVENIDA B;453;QD F1 LT 44;-16.691242294400595;-49.269776344299316
6835821;5208707;GINA ORLOW DE OLIVEIRA;GO;GOIANIA;74075230;SETOR AEROPORTO;RUA 7 A;68;QD 10 A LT 7;-16.67664869316834;-49.27037715911865
6843743;5208707;CLEONE RAMOS PACHECO;GO;GOIANIA;74043906;SETOR CENTRAL;AVENIDA ANHANGUERA;5674;QD 74 LT 11E;-16.674202614395476;-49.25572156906128
6844065;5208707;REGINA CELIA DE OLIVEIRA;GO;GOIANIA;74223052;SETOR BUENO;RUA T 36;3182;QD 147 LT 1 2;-16.710849406463733;-49.264819622039795
6844715;5208707;ALEXANDRE VALTUILLE RIBEIRO;GO;GOIANIA;74210010;SETOR BUENO;AVENIDA T 2;1305;QD 56 LT 6;-16.691406722996202;-49.282050132751465
6844723;5208707;TANIA MARIA NUNES;GO;GOIANIA;74223060;SETOR BUENO;AVENIDA T10 SALA 1713;208;QD 102 LT 9 12;-16.705505948667458;-49.26767349243164
6844731;5208707;ANA MARIA QUINTEIRO RIBEIRO;GO;GOIANIA;74120100;SETOR OESTE;RUA JOAO DE ABREU;1155;QD F 8 LT 24 E;-16.689228032621784;-49.267330169677734
6844758;5208707;MARIA CUSTODIA ANTUNES TEIXEIRA;GO;GOIANIA;74020904;SETOR CENTRAL;RUA 4;515;QD 53;-16.673298173986982;-49.257051944732666
6844987;5208707;ELIANE DE FARIA E SILVA RODRIGUES;GO;GOIANIA;74115070;OESTE;RUA 6;370;QD S LT 907 SL 907;-16.675600377524614;-49.256043434143066
6845452;5208707;ANTONIO BAUER MACIEL BATISTA;GO;GOIANIA;74643090;LESTE VILA NOVA;RUA 202;26;QD A LT 7 A;-16.669043135598496;-49.24788951873779
6851223;5208707;ANDRE GONCALVES DA SILVA;GO;GOIANIA;74210050;SETOR BUENO;RUA T 29;358;QD 34 LT 6 7;-16.69153004435005;-49.28011894226074
6852394;5208707;PRO CURA;GO;GOIANIA;74125170;SETOR OESTE;RUA 17;437;QD K 10 LT 8;-16.688364771074493;-49.27136421203613
6856640;5208707;ROBERTA KAJI DE MOURA;GO;GOIANIA;74210045;SETOR AEROPORTO;AV DR ISMERINO SOARES DE CARVALHO;673;QD 11 A LT 16;-16.67533315889256;-49.26913261413574
6856675;5208707;CENTRO TERAPEUTICO AMIGOS DA LUZ;GO;GOIANIA;74673520;JAO;RUA J 34;516;QD 66 LT 22 23;-16.65204259385451;-49.22654986381531
6858376;5208707;ELISENE FERNANDES DA SILVA LEMOS;GO;GOIANIA;74175150;SETOR MARISTA;RUA 148;232;QD 65 LT 29;-16.69179724034368;-49.26050662994385
6865097;5208707;NATHALIA BELLO RORIZ;GO;GOIANIA;74170100;MARISTA;RUA 142;90;QD 64 LT 01;-16.695065222647944;-49.26098942756653
6865119;5208707;SIMONE DE AMORIM FLEURY CALACA;GO;GOIANIA;74175090;SETOR MARISTA;RUA 1125;248;QD 219 LT 12 SL 203;-16.706328028833664;-49.26142930984497
6849164;5208707;CARLOS ANTONIO CARNEIRO;GO;GOIANIA;74020030;SETOR CENTRAL;RUA 5;287;QD 12 LT 66;-16.672517062920274;-49.259541034698486
6832407;5208707;SIDNEY SANTOS SILVA;GO;GOIANIA;74290040;JARDIM AMERICA;AVENIDA C 233;S/N;Q 563 L 2;-16.705505948667458;-49.28050518035889
6832466;5208707;DALTRO ODONTOLOGIA;GO;GOIANIA;74175080;SETOR MARISTA;RUA 1124;32;QD 225 LT 4 SALA 6;-16.706739067589226;-49.262094497680664
6833640;5208707;CLINICA MAIS SAUDE;GO;GOIANIA;74645020;SETOR LESTE VILA NOV;AV QUINTA AVENIDA;890;QD 51 LT 14;-16.6616826;-49.2465045
6833950;5208707;VERA LUCIA FIGUEIREDO;GO;GOIANIA;74075480;SETOR AEROPORTO;RUA 32 A;71;QD 33 LT 6;-16.675209827090313;-49.274840354919434
6834000;5208707;LUZIA ALVES DOS REIS;GO;GOIANIA;74423500;CIDADE JARDIM;RUA JOSE GOMES BAILAO;31;QD 22 LT 1;-16.675518156446824;-49.31419372558594
6834701;5208707;C I R O CENTRO INTEGRADO DE RADIODONTOGIA;GO;GOIANIA;74150300;SETOR MARISTA;AV T 9;249;QD H 20 LT 16 SALA 2;-16.696133984604344;-49.26569938659668
6834787;5208707;JESUS ANTONIO DE LISBOA FILHO;GO;GOIANIA;74810100;JARDIM GOIAS;AV DEPUTADO JAMEL CECILIO;3310;QD B 34 LT 1 A;-16.6986825466767;-49.24844741821289
6834876;5208707;CENTRO ORTODONTICO INTEGRADO;GO;GOIANIA;74180220;SETOR MARISTA;RUA 1145;55;QD 257 LT 16;-16.706019749186183;-49.25825357437134
6835406;5208707;REINALDO GONCALVES DE ARAUJO;GO;GOIANIA;74093060;GOIANIA;RUA 124;342;QD F 28 LT 46;-16.69111897286104;-49.25475597381592
6835449;5208707;VALERIA FERREIRA PARTATA;GO;GOIANIA;74093210;ST SUL;RUA 132;137;QD E 27 LT 9;-16.692681039814534;-49.25928354263306
6835619;5208707;RADIODONTO GOIANIA;GO;GOIANIA;74465539;SETOR BUENO;AV T 1;2661;QD 104 B LT 55;-16.694407520010515;-49.276084899902344
7061854;5208707;CLIMT MED;GO;GOIANIA;74020010;CENTRAL;AV PARANAIBA;539;QD 56 LT 106;-16.671674281613523;-49.261558055877686
7807937;5208707;PADRAO LABORATORIO CLINICO;GO;GOIANIA;74475115;SETOR MORADA DO SOL;AVENIDA MANGALO;1193;QD 9 89 LT 3;-16.60363245;-49.3147753977402
7970625;5208707;DENTE E CIA;GO;GOIANIA;74415010;VILA NOVA CANAA;AVENIDA ADERUP;413;QD 10 A LT 16;-16.68898138686332;-49.31530952453613
7966229;5208707;AEROMEDICO ASA ROTATIVA 01;GO;GOIANIA;74810250;JARDIM GOIAS;AVENIDA E;S/N;QD B4 LT 1 6;-16.70188875388319;-49.24164533615112
5427681;5208707;MARISE HELENA CARDOSO TOFOLI;GO;GOIANIA;74175020;MARISTA;ALAMEDA RICARDO PARANHOS;361;QD 259 LT 09 SL5;-16.7046222085406;-49.26200866699219
5427746;5208707;MAJA DE MEDEIROS;GO;GOIANIA;74175020;MARISTA;ALAMEDA RICARDO PARANHOS;361;QD 259 LT 09 SL 1;-16.700408972630466;-49.256601333618164
7675453;5208707;PRONTO SOCORRO EURO ESTETICA;GO;GOIANIA;74120110;SETOR OESTE;RUA JOAO DE ABREU;116;QD E8 LT 42 SL 904B;-16.689104709782352;-49.265313148498535
5397642;5208707;JOSE MACHADO JUNIOR;GO;GOIANIA;74120020;OESTE;RUA 10 EDF JOTABRADO;238;QD B6 LT 03 01;-16.68688488506454;-49.267587661743164
6398073;5208707;VIVIANE DE OLIVEIRA KOZIEL DINIZ;GO;GOIANIA;74030075;SETOR CENTRAL;AVENIDA ARAGUAIA;168;QD 29 LT 26;-16.675662043309767;-49.255077838897705
5410479;5208707;SIDNEI ROBERTO DE CARVALHO SILVA;GO;GOIANIA;74083012;SUL;RUA DONA GERCINA BORGES TEIXEIRA;98;QD F 17 LT 21;-16.681211882553008;-49.259605407714844
5414393;5208707;IMO DIAGNOSTICOS POR IMAGEM;GO;GOIANIA;74110060;SETOR OESTE;ALAMEDA DAS ROSAS;533;G 2 40 42 SALA 3;-16.6774068;-49.2758032
7674910;5208707;INTEGRALLIS;GO;GOIANIA;74083330;SETOR SUL;RUA 86;478;QD 33 LT 50;-16.687172641574996;-49.24887657165527
5417651;5208707;LUCENA DE CASSIA RODRIGUES ROSA;GO;GOIANIA;74210010;BUENO;AVENDIA T 2;540;QD 82 LT 13 SL 107;-16.691365615860555;-49.282264709472656
5416523;5208707;LUCIENE MARQUES FERREIRA CARNEIRO;GO;GOIANIA;74223170;ST BUENO;RUA T 61;298;Q 125 L 8 9 SL 4;-16.71060278862747;-49.26797389984131
5416558;5208707;EMILIO SANTANA MARTINS XAVIER NUNES;GO;GOIANIA;74175020;MARISTA;ALAMEDA RICARDO PARANHOS;361;QD 259 LT 09 SL9;-16.700573393335922;-49.256343841552734
7675089;5208707;RADIOFACIAL;GO;GOIANIA;74140020;SETOR OESTE;AVENIDA PORTUGAL;575;QD J10 LT 8 SALA 2;-16.687419289667723;-49.27050590515137
7675631;5208707;PADRAO LABORATORIO CLINICO;GO;GOIANIA;74675610;JARDIM GUANABARA;AVENIDA NAZARETH;1387;QD 74 LT 14;-16.618244;-49.2211099
5179742;5208707;JULIANA SADDI TEIXEIRA;GO;GOIANIA;74080040;SUL;RUA 10;220;QD F 13 LT 44 SL 03;-16.685548867019673;-49.260334968566895
5182506;5208707;ANTONIO RUBENS ALVARENGA;GO;GOIANIA;74150080;MARISTA;RUA 26;43;QD C 13 LT 20;-16.69296878759728;-49.26745891571045
5184312;5208707;CLAUDIO DOS SANTOS PEREIRA;GO;GOIANIA;74515020;CAMPINAS;RUA GERALDO NEY;210;QD 34 LT 14;-16.668467567584777;-49.294753074645996
5184576;5208707;VANDERLEY LEITAO PIRES;GO;GOIANIA;74140090;OESTE;RUA 15;132;QD J 5 LT 45;-16.672660952040616;-49.26647186279297
5179548;5208707;COE;GO;GOIANIA;74125040;OESTE;RUA 03;880;QD C 6 LT 73 SL 509;-16.680903562376113;-49.26441192626953
7685572;5208707;QUALLY ODONTO;GO;GOIANIA;74083060;SETOR SUL;RUA DR OLINTO MANSO PEREIRA;983;QD F19 LT 121;-16.684210270344487;-49.2537984251976
7728816;5208707;FABIANA ARGENTA POVOA;GO;GOIANIA;74280245;JARDIM AMERICA;RUA C137;561;QD 318 LT 4 C 3;-16.712390760719956;-49.281063079833984
5141397;5208707;IPPAR INSTITUTO DE PSIQUIATRIA E PSICOLOGIA ARQUETIPICA;GO;GOIANIA;74170100;MARISTA;RUA 147;224;;-16.694448626491702;-49.26072120666504
5141826;5208707;CDI NEURO;GO;GOIANIA;74140020;OESTE;AVENIDA PORTUGAL;600;QD K 10 LT 03;-16.693914241546523;-49.26990509033203
5142024;5208707;IVANA DE BRITO ARRAIS LOUSA;GO;GOIANIA;74150130;MARISTA;RUA 09;1594;QD G 13 LT 02 SL 01;-16.688200339861478;-49.26651477813721
5142091;5208707;CONDOMINIO PELE CLINICA DERMATOLOGICA;GO;GOIANIA;74075060;AEROPORTO;RUA 4 A;52;;-16.675266354176216;-49.2676118016243
5144353;5208707;JOSE ALBERTO ALVARENGA;GO;GOIANIA;74110020;OESTE;AVENIDA A;407;QD F 0 LT 16 SL 102;-16.677635337937108;-49.266042709350586
5144515;5208707;RENATA VASCONCELOS FERREIRA PITALUGA;GO;GOIANIA;74013040;SETOR OESTE;RUA JOAO DE ABREU;192;QD F8 LT 49 E;-16.68918692501749;-49.267544746398926
5147018;5208707;SONIA SOLANGE ALVES;GO;GOIANIA;74175090;MARISTA;RUA 1125;312;QD 219 LT 12 SL405;-16.706328028833664;-49.261322021484375
5147689;5208707;MARIA DA LUZ VASCONCELOS FERREIRA DE SALLES;GO;GOIANIA;74075040;AEROPORTO;AVENIDA DR ISMERINO S DE CARVALHO;609;QD 10A LT 15;-16.67430539144405;-49.26539897918701
5147808;5208707;PAULO VERISSIMO BARBOSA D ALMEIDA;GO;GOIANIA;74830130;PEDRO LUDOVICO;RUA 1039;15;QD 84 LT 18 SL07;-16.717405213757875;-49.25663352012634
5149037;5208707;REGINA CELIA SANTOS E SOUZA;GO;GOIANIA;74093250;SETOR SUL;AVENIDA 136;761;QD F44 LT 02E;-16.697038316973913;-49.255571365356445
5149509;5208707;MARIA CRISTINA MARANHAO ALMEIDA;GO;GOIANIA;74075210;AEROPORTO;RUA 5 A;130;QD 8 A LT 12SL 102;-16.676319810447666;-49.26896095275879
5151236;5208707;INSTITUTO GOIANO DE DIAGNOSTICOS CARDIOVASCULARES E ENDOSCOP;GO;GOIANIA;74075480;SETOR AEROPORTO;RUA 32A;160;QD 44A LT 2 SALA 1;-16.6075514;-49.3278345
5154154;5208707;LUIZ CARLOS DE MENEZES POVOA;GO;GOIANIA;74075100;AEROPORTO;AVENIDA TOCANTINS;1370;;-16.676813134316603;-49.26037788391113
5326664;5208707;BUENO RAIOS X DOCUMENTACAO E RADIODIAGNOSTICO ODONTOLOG;GO;GOIANIA;74230050;BUENO;AVENIDA T 5;814;QD 144 LT 09;-16.71126043548264;-49.26896095275879
5434092;5208707;NILVA MARIA ANDRADE DE SA;GO;GOIANIA;74075210;AEROPORTO;RUA 5 A;130;QD 8 LT 12 2 ANDAR;-16.676607582859177;-49.26896095275879
5436745;5208707;PRO OTORRINO;GO;GOIANIA;74070100;AEROPORTO;RUA 17 A QD 28 A LT 14;899;SALA 501;-16.672003172321293;-49.267287254333496
2339358;5208707;CENTRO DE SAUDE VILA BOA;GO;GOIANIA;74360470;JD VILA BOA;RUA ALMIRANTE BARROSO;S/N;;-16.7281378;-49.2367905
2339463;5208707;PRONTO SOCORRO PSIQUIATRICO PROFESSOR WASSILY CHUC;GO;GOIANIA;74255060;JARDIM AMERICA;C 107;3333;QD 310 A LT 12;-16.692927680797705;-49.28338050842285
2339714;5208707;PADRAO LABORATORIO CLINICO;GO;GOIANIA;74083020;SETOR SUL;RUA 83;444;QD F 18 LT 50 52;-16.682219058332763;-49.25301790237427
2506661;5208707;HOSPITAL ESTADUAL DE DOENCAS TROPICAIS DR ANUAR AUAD;GO;GOIANIA;74853400;BELA VISTA;AVENIDA CONTORNO;S/N;AREA;-16.72725905196798;-49.246312379837036
2517906;5208707;PROMEDICO LABORATORIO CLINICO;GO;GOIANIA;74055100;CENTRO;RUA 68;444;;-16.666411953404;-49.25848960876465
5292026;5208707;ODONTOLOGIA CENTRO OESTE;GO;GOIANIA;74230220;BUENO;AVENIDA S 1;376;QD 153 LT 26 E SL4;-15.946273463013137;-48.274143040180206
5371929;5208707;CENTRO CLINICO UNIMED;GO;GOIANIA;74083300;SETOR SUL;RUA 104;S/N;QD F 21 LT 12 14;-16.7202641;-49.0891695
5375991;5208707;SEBASTIAO BENEVIDES DUARTE;GO;GOIANIA;74175090;MARISTA;RUA 1125;S/N;QD 218 LT 18 SL11;-16.70604030117818;-49.26136493682861
5376564;5208707;USF GRAJAU;GO;GOIANIA;74823030;GRAJAU;RUA G 1;S/N;QD 01 LT 13;-16.7597122;-49.3618136
7884532;5208707;MEDILAR GOIANIA;GO;GOIANIA;74150340;SETOR MARISTA;AVENIDA MUTIRAO;2973;QD J 19 LT 09;-16.69319487483686;-49.273059368133545
5176425;5208707;CASSIO BOTELHO;GO;GOIANIA;74175040;MARISTA;ALAMEDA DOM EMANUEL GOMES;47;QD 239 LT 02;-16.699730735724145;-49.2602276802063
5168694;5208707;ISABEL CRISTINA CARVALHO MEDEIROS FRANCESCANTONIO;GO;GOIANIA;74075210;AEROPORTO;RUA 5 A;130;QD 19 A LT 18;-16.675662043309767;-49.26911115646362
5525950;5208707;CAT GOIANIA;GO;GOIANIA;74043010;CENTRO;AVENIDA ANHANGUERA;5440;ED AQUINO PORTO;-16.66947481047266;-49.22516584396362
5544319;5208707;MARIA AMELIA CRUZ GUARNIERI;GO;GOIANIA;74170100;SETOR MARISTA;RUA 147;200;QD 64 LT 24;-16.694489732964026;-49.26063537597656
2517973;5208707;LAPACI;GO;GOIANIA;74075320;SETOR AEROPORTO;RUA 29A;447;QD 72A LT 17;-16.67549760117184;-49.273810386657715
2518228;5208707;CLINICA MEDICA DIAGNOSTYCO;GO;GOIANIA;74465539;SUL;AVENIDA 84;414;QD F19 LT 38;-16.686206600147223;-49.2546272277832
2518686;5208707;CLINICA AFETO;GO;GOIANIA;74140060;SETOR OESTE;AV D;248;QD E 10 LT 61;-16.72358575678999;-49.321280121803284
2519240;5208707;TRAUMAT CLINICA;GO;GOIANIA;74075040;ST AEROPORTO;AV DR ISMERINO SOARES DE CARVALHO;660;QD 18A LT 6;-16.676011482383426;-49.271085262298584
2519356;5208707;MATERNIDADE MODELO;GO;GOIANIA;74465539;SETOR SUL;RUA 83C;100;;-16.6839045242995;-49.25090432167053
2665328;5208707;LABORATORIO GOIANIA LESTE;GO;GOIANIA;74610130;LESTE UNIVERSITARIO;RUA 226;1077;QD 67 LT 12E;-16.674469834606906;-49.21780586242676
2518473;5208707;AMPARO HOSPITAL E MATERNIDADE;GO;GOIANIA;74223080;BUENO;AV T12;280;;-16.70941079792635;-49.267780780792236
2518554;5208707;INSTITUTO MASTER;GO;GOIANIA;74175070;MARISTA;RUA 1123;232;QD 221 LT 6E;-16.707067897956446;-49.26321029663086
2519151;5208707;HOSPITAL SANTA CATARINA;GO;GOIANIA;74015120;CENTRO;RUA 23 ESQ COM RUA 5;641;;-16.67321595191962;-49.2617404460907
2653826;5208707;MR LABORATORIO CLINICO;GO;GOIANIA;74653060;NOVA VILA;RUA 2;406;QD 14 LT 09;-16.5880321;-49.3950961
3311619;5208707;ALEXANDRE VEIGA CAIXETA;GO;GOIANIA;74015080;CENTRO;ALAMEDA DOS BURITIS;408;QD 83 LT 38;-16.679505838005458;-49.2602276802063
3313425;5208707;MULTIMED RADIODIAGNOSTICOS;GO;GOIANIA;74645070;CENTRO;AVENIDA ARAGUAIA;869;QD 56 LT 99;-16.671078165764662;-49.254326820373535
5569524;5208707;FLAVIA RODRIGUES MENDONCA;GO;GOIANIA;74080015;SUL;RUA 134;52;QD F 2 LT 8;-16.689474678061945;-49.26265239715576
5602688;5208707;RICARDO TADASHI SHIMADA;GO;GOIANIA;74020045;CENTRO;RUA 04;515;QD 53 LT 1 SL1212;-16.67296928550551;-49.255592823028564
3193403;5208707;GETULIO EVANGELISTA NETO;GO;GOIANIA;74043011;CENTRO;AV ANHANGUERA QD 38 LT 96;4803;SALA 702;-16.673524284490004;-49.25374746322632
3190528;5208707;MARCELO HENRIQUE COSTA;GO;GOIANIA;74085310;SETOR SUL;RUA 115G;27;QD F 41 LT 154;-16.68881695618082;-49.24445629119873
5159164;5208707;VIGORE;GO;GOIANIA;74215150;BUENO;RUA T 53;676;QD 88 LT 12;-16.701436599717017;-49.26866054534912
5159385;5208707;RENATO SILVA CUNHA;GO;GOIANIA;74075210;AEROPORTO;RUA 5 A;130;QD 8 A LT 12;-16.676566472541182;-49.26887512207031
5161274;5208707;WILLIAM GOMIDE DE MATTOS;GO;GOIANIA;74210190;BUENO;RUA T 48;855;QD 49 LT 04;-16.695085775818885;-49.27986145019531
5162092;5208707;HOLOS CLINICA;GO;GOIANIA;74110030;MARISTA;RUA 148;620;QD 55 LT 17;-16.697572693179858;-49.25917625427246
5134447;5208707;LUZIA AUGUSTA DE ALMEIDA;GO;GOIANIA;74075210;AEROPORTO;RUA 5 A;130;QD 8 A LT 12;-16.67603203760318;-49.26896095275879
5134552;5208707;VICTOR GERVASIO E SILVA;GO;GOIANIA;74075040;AEROPORTO;AV DOUTOR ISMERINO S DE CARVALHO;816;QD 19 A LT 06;-16.675456490615282;-49.270076751708984
5135958;5208707;CLEBER AUGUSTO FINOTTI;GO;GOIANIA;74083385;SUL;RUA 86;115;QD F 22 LT 11 SL 504;-16.68669989850762;-49.248340129852295
5136075;5208707;SYD DE OLIVEIRA REIS;GO;GOIANIA;74023020;OESTE;RUA 07;256;QD F 1 LT 15;-16.6767103586155;-49.25651550292969
5136156;5208707;MARIA CONSUELO ROCHA;GO;GOIANIA;74535090;COIMBRA;RUA 220;18;QD 59 LT 2 SL 106;-16.677193403930445;-49.28289771080017
